tokens,ner_tags,sentence_label
"['""', 'The', 'plane', 'landed', 'at', 'Sofia', 'airport', 'at', '1503', '(', '1203', 'GMT', ')', 'after', 'receiving', 'a', 'signal', 'that', 'there', 'is', 'an', 'explosive', 'on', 'board', ',', '""', 'the', 'official', ',', 'who', 'declined', 'to', 'be', 'named', 'told', 'Reuters', '.']","[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",3
"['Another', '203', 'international', 'staff', 'and', '325', 'Iraqis', 'would', 'run', 'the', 'programme', 'in', 'the', 'central', 'and', 'southern', 'parts', 'of', 'the', 'country', '.']","[0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"['Results', 'of', 'French', 'first', 'division']","[0, 0, 7, 0, 0]",1
"['Neuchatel', 'coach', 'Gilbert', 'Gress', 'described', 'the', 'incident', 'as', '""', 'shocking', '""', ',', 'but', 'said', 'Moura', 'was', 'also', 'to', 'blame', '.']","[3, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
"['MARKET', 'TALK', '-', 'USDA', 'net', 'change', 'in', 'weekly', 'export', 'commitments', 'for', 'the', 'week', 'ended', 'August', '22', ',', 'includes', 'old', 'crop', 'and', 'new', 'crop', ',', 'were', ':', 'wheat', 'up', '595,400', 'tonnes', 'old', ',', 'nil', 'new', ';', 'corn', 'up', '1,900', 'old', ',', 'up', '319,600', 'new', ';', 'soybeans', 'down', '12,300', 'old', ',', 'up', '300,800', 'new', ';', 'upland', 'cotton', 'up', '50,400', 'bales', 'new', ',', 'nil', 'old', ';', 'soymeal', '54,800', 'old', ',', 'up', '100,600', 'new', ',', 'soyoil', 'nil', 'old', ',', 'up', '75,000', 'new', ';', 'barley', 'up', '1,700', 'old', ',', 'nil', 'new', ';', 'sorghum', '6,200', 'old', ',', 'up', '156,700', 'new', ';', 'pima', 'cotton', 'up', '4,000', 'bales', 'old', ',', 'nil', 'new', ';', 'rice', 'up', '49,900', 'old', ',', 'nil', 'new', '...']","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
"['6.', 'Mathias', 'Ntawulikura', '(', 'Rwanda', ')', '27:25.48']","[0, 1, 2, 0, 5, 0, 0]",1
"['But', 'Chilean', 'Ambassador', 'Juan', 'Somavia', 'said', ':', '""', 'Every', 'weapon', 'that', 'reached', 'Burundi', 'is', 'a', 'weapon', 'aimed', 'mainly', 'at', 'killing', 'an', 'unarmed', 'civilian', '.']","[0, 7, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"['There', 'is', 'still', 'the', 'summer', 'malaise', 'hanging', 'over', 'the', 'market', '.', '""']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
"['4.', 'Seguy', '192']","[0, 1, 0]",4
"['MANAGUA', ',', 'Nicaragua', '1996-08-26']","[5, 0, 5, 0]",0
"['6-4', '6-1']","[0, 0]",1
"['4.', 'Yekaterina', 'Podkopayeva', '(', 'Russia', ')', '4:04.78']","[0, 1, 2, 0, 5, 0, 0]",4
"['She', 'will', 'be', 'accompanied', 'by', 'several', 'officials', 'who', 'will', 'sign', 'a', 'cultural', 'agreement', 'with', 'South', 'Africa', ',', 'where', 'the', 'Dutch', 'were', 'the', 'first', 'European', 'settlers', 'in', '1652', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0]",0
"['Colombian', 'peso', 'closes', 'lower', ',', 'importers', 'buy', 'dlrs', '.']","[7, 0, 0, 0, 0, 0, 0, 0, 0]",2
"['Campaign', 'officials', 'then', 'hope', 'the', 'day', ""'s"", '""', 'news', '""', 'event', 'will', 'be', 'showcased', 'on', 'evening', 'television', 'news', 'shows', 'as', 'a', 'lead-in', 'for', 'that', 'night', ""'s"", 'convention', 'programme', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
"['It', 'said', 'its', 'arms', 'purchases', 'were', 'for', 'defensive', 'purposes', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
"['U.S.', 'envoy', 'John', 'Kornblum', 'met', 'Serbian', 'President', 'Slobodan', 'Milosevic', 'on', 'Thursday', 'in', 'an', 'effort', 'to', 'defuse', 'a', 'growing', 'crisis', 'surrounding', 'Bosnia', ""'s"", 'post-war', 'elections', '.']","[5, 0, 1, 2, 0, 7, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]",0
"['Illawarra', '42', 'Penrith', '2']","[3, 0, 3, 0]",1
"['soccer', 'played', 'on', 'Wednesday', ':']","[0, 0, 0, 0, 0]",1
"['Christie', ',', 'competing', 'in', 'what', 'is', 'expected', 'to', 'be', 'his', 'last', 'major', 'international', 'meeting', ',', 'finished', 'fifth', 'in', '10.14', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"['The', 'plane', ',', 'surrounded', 'by', '11', 'fire-engines', ',', 'is', 'being', 'checked', 'for', 'explosives', 'at', 'the', 'moment', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
"['Groningen', '2', '0', '1', '1', '1', '4', '1']","[3, 0, 0, 0, 0, 0, 0, 0]",4
"['Hansa', 'Rostock', '3', '0', '2', '1', '3', '4', '2']","[3, 4, 0, 0, 0, 0, 0, 0, 0]",1
"['SYDNEY', '1996-08-28']","[5, 0]",0
"['Mar.97', 'INT', 'PAY', '5', '.']","[0, 0, 0, 0, 0]",2
"['Summary', 'of', 'Aug', '22', 'research', '.']","[0, 0, 0, 0, 0, 0]",4
"['They', 'are', 'due', 'to', 'stand', 'trial', 'next', 'January', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",4
"['Happy', 'Birthday', 'to', 'our', 'Dearest', 'Mother', ',', '""', 'read', 'a', 'placard', 'at', 'the', 'Shishu', 'Bhavan', 'children', ""'s"", 'home', 'in', 'central', 'Calcutta', 'run', 'by', 'Mother', 'Teresa', ""'s"", 'Missionaries', 'of', 'Charity', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 5, 0, 0, 1, 2, 0, 3, 4, 4, 0]",4
"['LOS', 'ANGELES', '7', 'New', 'York', '5']","[3, 4, 0, 3, 4, 0]",1
"['S.', 'Korea', 'asked', 'to', 'stop', 'China-bound', 'missionaries', '.']","[5, 6, 0, 0, 0, 7, 0, 0]",0
"['Vasco', 'da', 'Gama', '4', '2', '0', '2', '6', '7', '6']","[3, 4, 4, 0, 0, 0, 0, 0, 0, 0]",4
"['Younis', '4-95', ')']","[1, 0, 0]",1
"['69', '76', '73', ',', 'Mark', 'Roe', '69', '71', '78']","[0, 0, 0, 0, 1, 2, 0, 0, 0]",1
"['Dhar', '5', 'Yellow', '12,700-12,800', '12,750-12,900']","[5, 0, 0, 0, 0]",2
"['WASHINGTON', '1996-08-22']","[5, 0]",0
"['Turnover', 'was', 'US$', '275', 'million', '.']","[0, 0, 7, 0, 0, 0]",2
"['It', ""'s"", 'been', '99', 'cents', 'to', 'Korea', '.']","[0, 0, 0, 0, 0, 0, 5, 0]",4
"['Russian', 'news', 'agencies', 'also', 'quoted', 'the', 'Kremlin', 'spokesman', 'as', 'saying', 'that', 'Lebed', ""'s"", 'representatives', 'had', 'not', 'sought', 'a', 'meeting', ',', 'hinting', 'at', 'an', 'attempt', 'by', 'the', 'president', 'to', 'put', 'his', 'popular', 'and', 'outspoken', 'protege', 'in', 'his', 'place', 'with', 'a', 'lesson', 'on', 'protocol', '.']","[7, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"['Parana', '3', 'Guarani', '0']","[3, 0, 3, 0]",1
"['The', 'Civil', 'War', 'Conservation', 'Corps', 'is', 'mostly', 'retirees', 'joined', 'by', 'students', 'during', 'the', 'school', 'year', '.']","[0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
"['Leading', 'positions', 'on']","[0, 0, 0]",2
"['Rusty', 'Greer', ""'s"", 'two-run', 'homer', 'in', 'the', 'top', 'of', 'the', '10th', 'inning', 'rallied', 'the', 'Texas', 'Rangers', 'to', 'a', '10-8', 'victory', 'over', 'the', 'Cleveland', 'Indians', 'Wednesday', 'in', 'the', 'rubber', 'game', 'of', 'a', 'three-game', 'series', 'between', 'division', 'leaders', '.']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"['Core', 'Inflation', '+0.1', '+0,2', '+0,2', '-', '-']","[0, 0, 0, 0, 0, 0, 0]",2
"['Natalia', 'Baudone', '(', 'Italy', ')', 'beat', 'Jolene', 'Watanabe', '(', 'U.S.', ')', '6-4', '4-6', '7-6', '(', '8-6', ')']","[1, 2, 0, 5, 0, 0, 1, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0]",1
"['BONN', '1996-08-22']","[5, 0]",4
"['1-2', '.']","[0, 0]",2
"['CHICAGO', '63', '63', '.500', '4']","[3, 0, 0, 0, 0]",1
"['BNZ', 'cuts', 'NZ', 'fixed', 'home', 'lending', 'rates', '.']","[3, 0, 5, 0, 0, 0, 0, 0]",2
"['JOBLESS', '(', 'INEM', ')', 'Jul', '-', '63,913', '-', '33,149', '-', '65,345', '-', '2.17M']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
"['59th-pen', ',', 'Moeller', '73rd', ',', 'Heinrich', '90th', ')', '.']","[0, 0, 1, 0, 0, 1, 0, 0, 0]",4
"['67', 'not', 'out', ')', 'v', 'Hampshire', '.']","[0, 0, 0, 0, 0, 3, 0]",1
"['JOHANNESBURG', '1996-08-26']","[5, 0]",0
"['--', 'Greg', 'Frost', ',', '816', '561-8671']","[0, 1, 2, 0, 0, 0]",4
"['6.', 'Tea', 'Vikstedt-Nyman', '(', 'Finland', ')', '5']","[0, 1, 2, 0, 5, 0, 0]",4
"['Senior', 'United', 'Nations', 'arms', 'official', 'Rolf', 'Ekeus', 'left', 'Bahrain', 'for', 'Baghdad', 'on', 'Monday', 'for', 'talks', 'with', 'Iraqi', 'officials', ',', 'a', 'U.N.', 'spokesman', 'said', '.']","[0, 3, 4, 0, 0, 1, 2, 0, 5, 0, 5, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]",0
"['Results', 'of', 'semi-final', 'round', 'games', 'on', 'Friday', 'in', 'the', 'Philippine', 'Basketball', 'Association', 'second', 'conference', ',', 'which', 'includes', 'American', 'players', ':']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 7, 0, 0]",1
"['Daewoo', 'Corp', 'will', 'take', 'a', '31', 'percent', 'stake', 'in', 'the', 'venture', ',', 'Dacom', 'International', '25', 'percent', ',', 'Dacom', '24', 'percent', ',', 'and', 'Daewoo', 'Information', '20', 'percent', ',', 'the', 'statement', 'said', '.']","[3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 3, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0]",2
"['--', 'Gordana', 'Kukic', ',', 'Belgrade', 'Newsroom', '+381', '11', '222', '4254']","[0, 1, 2, 0, 3, 4, 0, 0, 0, 0]",4
"['""', 'Windows', '95', 'is', 'going', 'to', 'do', 'great', ',', '""', 'he', 'said', '.', '""']","[0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
"['1', '-', 'Arantxa', 'Sanchez', 'Vicario', '(', 'Spain', ')', 'beat', 'Naoko', 'Kijimuta', '(', 'Japan', ')']","[0, 0, 1, 2, 2, 0, 5, 0, 0, 1, 2, 0, 5, 0]",1
"['Mats', 'Lanner', '(', 'Sweden', ')', '64', '71', ',', 'Jeff', 'Hawksworth', '67', '68', ',', 'Des']","[1, 2, 0, 5, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",1
['--------------------------------'],[0],4
"['division', 'soccer', 'match', 'played', 'on', 'Thursday', ':']","[0, 0, 0, 0, 0, 0, 0]",1
"['Dutch', 'post', 'and', 'telecoms', 'group', 'Koninklijke', 'PTT', 'Nederland', 'NV', ""'s"", '(', 'Dutch', 'PTT', ')', 'first', 'half', 'results', 'came', 'marginally', 'below', 'most', 'analysts', ""'"", 'forecasts', ',', 'giving', 'scant', 'grounds', 'to', 'adjust', 'full', 'year', 'estimates', ',', 'analysts', 'said', 'on', 'Friday', '.']","[7, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
"['Algerian', 'security', 'forces', 'said', 'on', 'Friday', 'three', 'women', 'and', 'two', 'children', 'were', 'killed', 'and', 'five', 'people', 'wounded', 'when', 'a', 'home-made', 'bomb', 'exploded', 'at', 'a', 'market', 'in', 'the', 'coastal', 'town', 'of', 'Bou', 'Haroun', ',', '65', 'km', '(', '40', 'miles', ')', 'west', 'of', 'Algiers', '.']","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]",4
"['Mladost', '(', 'L', ')', '0', 'Zemun', '0']","[3, 4, 4, 4, 0, 3, 0]",1
"['The', 'main', 'rebel', 'group', 'in', 'south', 'Sudan', 'said', 'on', 'Tuesday', 'it', 'was', 'trying', 'to', 'arrange', 'the', 'release', 'of', 'six', 'Roman', 'Catholic', 'missionaries', ',', 'including', 'three', 'Australian', 'nuns', ',', 'held', 'for', 'nearly', 'two', 'weeks', '.']","[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0]",0
"['2.', 'Donovan', 'Bailey', '(', 'Canada', ')', '10.09']","[0, 1, 2, 0, 5, 0, 0]",1
"['Americast', 'will', 'provide', 'the', 'boxes', 'to', 'subscribers', 'as', 'part', 'of', 'the', 'service', '.']","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
"['""', 'We', 'did', 'not', 'have', 'money', 'for', 'fertiliser', ',', 'we', ""'re"", 'in', 'debt', 'for', 'fuel', ',', 'and', 'we', ""'re"", 'borrowing', 'diesel', ',', '""', 'Odnosum', 'said', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2
"['Belmondo', '(', 'France', ')', 'Ennea', 'Ferrari', 'F40', '167']","[1, 0, 5, 0, 7, 8, 8, 0]",1
"['Their', 'first', 'assignment', ',', 'later', 'this', 'year', ',', 'will', 'be', 'documenting', 'humpback', 'whale', 'migration', 'off', 'Monterey', ',', 'California', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0]",0
"['TAIPEI', '1996-08-29']","[5, 0]",0
"['8-238', '9-242']","[0, 0]",4
"['4.', 'Sven', 'Pieters', '(', 'Belgium', ')', '13.37']","[0, 1, 2, 0, 5, 0, 0]",4
"['He', 'became', 'the', 'fifth', 'shortstop', 'in', 'major-league', 'history', 'to', 'hit', '30', 'homers', 'in', 'a', 'season', 'and', 'the', 'first', 'since', 'Ripken', 'hit', '34', 'in', '1991', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
"['NEC', 'Nijmegen', '0', 'AZ', 'Alkmaar', '0', '.']","[3, 4, 0, 3, 4, 0, 0]",1
"['In', 'July', ',', 'the', 'volume', 'of', 'help-wanted', 'advertising', 'fell', 'in', 'five', 'of', 'the', 'nine', 'U.S.', 'regions', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]",2
"['LOS', 'ANGELES', 'AT', 'MONTREAL']","[3, 4, 0, 5]",1
"['""', 'I', 'feel', 'all', 'right', 'and', 'I', 'eat', 'everything', 'that', 'is', 'put', 'on', 'the', 'table', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
"['In', 'Chicago', ',', 'Erik', 'Hanson', 'outdueled', 'Alex', 'Fernandez', ',', 'and', 'Jacob', 'Brumfield', 'drove', 'in', 'Otis', 'Nixon', 'with', 'the', 'game', ""'s"", 'only', 'run', 'in', 'the', 'sixth', 'inning', 'as', 'the', 'Toronto', 'Blue', 'Jays', 'blanked', 'the', 'White', 'Sox', '1-0', 'in', 'a', 'game', 'shortened', 'to', 'six', 'innings', 'due', 'to', 'rain', '.']","[0, 5, 0, 1, 2, 0, 1, 2, 0, 0, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"['Two', 'younger', 'brothers', 'found', 'him', 'hanging', 'from', 'a', 'tree', 'early', 'Monday', 'morning', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
"['The', 'Serbs', ',', 'who', 'make', 'up', '10', 'percent', 'of', 'the', 'province', ""'s"", '1.8', 'million', 'people', ',', 'claim', 'Kosovo', 'as', 'the', 'cradle', 'of', 'their', 'culture', '.']","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0]",0
"['LONDON', '1996-08-22']","[5, 0]",0
"['Hansa', 'Rostock', '3', '0', '2', '1', '3', '4', '2']","[3, 4, 0, 0, 0, 0, 0, 0, 0]",1
"['Lebed', 'may', 'be', 'be', 'finding', 'that', 'closing', 'that', 'political', 'gap', 'between', 'the', 'two', 'sides', 'is', 'more', 'difficult', 'than', 'just', 'ending', 'a', 'war', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
"['LONDON', '1996-08-27']","[5, 0]",0
"['DETROIT', 'AT', 'KANSAS', 'CITY']","[3, 0, 5, 6]",1
"['Talbott', 'to', 'meet', 'Russian', ',', 'Canadian', 'counterparts', '.']","[1, 0, 0, 7, 0, 7, 0, 0]",0
"['Isolated', 'showers', '0.20-0.70', 'inch', '(', '5-18', 'mm', ')', 'in', 'the', 'north', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"['BASEBALL', '-', 'SOSA', 'HAS', 'SURGERY', ',', 'OUT', 'UP', 'TO', 'SIX', 'WEEKS', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"['NAC', 'Breda', '2', '1', '0', '1', '1', '1', '3']","[3, 4, 0, 0, 0, 0, 0, 0, 0]",1
"['Jordanian', 'PM', 'Kabariti', 'leaves', 'for', 'West', 'Bank', '.']","[7, 0, 1, 0, 0, 5, 6, 0]",0
"['Eight', 'ran', '.']","[0, 0, 0]",1
"['THU', 'M&R', 'YR', 'DIV', '31.7', '10.5-42.3', '47.0']","[0, 3, 0, 0, 0, 0, 0]",4
"['Czech', 'Republic', '-', 'Radek', 'Bonk', '(', '7th', ')', ',', 'Robert', 'Reichel', '(', '33rd', ',']","[5, 6, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0]",1
"['Dean', 'Palmer', 'hit', 'his', '30th', 'homer', 'for', 'the', 'Rangers', '.']","[1, 2, 0, 0, 0, 0, 0, 0, 3, 0]",1
"['AC', 'Milan', 'midfielder', 'Edgar', 'Davids', ',', 'who', 'was', 'sent', 'home', 'early', 'from', 'the', 'European', 'championship', 'in', 'England', 'after', 'a', 'clash', 'with', 'the', 'coach', ',', 'was', 'left', 'out', 'of', 'the', 'squad', '.']","[3, 4, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"['v', 'Stranraer', '.']","[0, 3, 0]",4
"['""', 'On', 'gas', 'oil', ',', 'in', 'the', 'near', 'term', 'demand', 'and', 'supply', 'are', 'balanced', 'to', 'a', 'bit', 'short', ',', 'there', 'are', 'some', 'enquiries', 'into', 'east', 'Africa', 'and', 'short', 'covering', 'in', 'India', ',', '""', 'said', 'one', 'trader', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]",2
"['PARIS', '1996-08-27']","[5, 0]",0
"['Athens', 'and', 'Tirana', 'signed', 'an', 'accord', 'in', 'May', 'to', 'legalise', 'the', 'status', 'of', 'Albanian', 'immigrant', 'workers', ',', 'estimated', 'at', '350,000', ',', 'and', 'remove', 'a', 'long-standing', 'stumbling', 'block', 'in', 'relations', 'between', 'the', 'two', 'Balkan', 'neighbours', '.']","[5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]",0
"['203', 'Lee', 'Westwood', '66', '71', '66', ',', 'Gary', 'Emerson', '68', '69', '66', ',', 'Peter', 'Baker']","[0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2]",1
"['It', 'was', 'just', 'like', 'the', 'World', 'Cup', ',', 'the', 'ball', 'came', 'and', 'the', 'chance', 'was', 'there', '.', ""'""]","[0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"['3-1', '.']","[0, 0]",3
"['Christie', 'will', 'run', 'the', 'anchor', 'leg', 'after', 'Canada', ""'s"", 'Bailey', ',', 'American', 'Johnson', 'and', 'Olympic', 'silver', 'medallist', 'Fredericks', 'have', 'run', 'the', 'first', 'three', 'stages', 'of', 'the', 'relay', '.']","[1, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 7, 1, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"['Key', 'rate', '(', '%', ')', '7.25', '7.50', '04/06/96']","[0, 0, 0, 0, 0, 0, 0, 0]",2
"['Officials', 'fed', 'Phan', 'some', 'soup', ',', 'gave', 'him', 'medical', 'care', ',', 'kept', 'him', 'overnight', 'and', 'then', 'fed', 'him', 'a', 'large', 'breakfast', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
"['Guinea', 'calls', 'two', 'days', 'of', 'prayer', '.']","[5, 0, 0, 0, 0, 0, 0]",0
"['New', 'Zealand', 'Cricket', 'said', 'the', 'Sri', 'Lankans', 'would', 'play', 'tests', 'in', 'Hamilton', 'and', 'Wellington', 'and', 'one-dayers', 'in', 'Auckland', ',', 'Christchurch', 'and', 'Dunedin', ',', 'following', 'hard', 'on', 'the', 'heels', 'of', 'a', 'tour', 'by', 'England', '.']","[5, 6, 0, 0, 0, 7, 8, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 5, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]",1
"['7.', 'Irina', 'Privalova', '(', 'Russia', ')', '11.28']","[0, 1, 2, 0, 5, 0, 0]",1
"['Rudar', '2', '0', '0', '2', '0', '6', '0']","[3, 0, 0, 0, 0, 0, 0, 0]",4
"['--', 'Amsterdam', 'newsroom', '+31', '20', '504', '5000']","[0, 5, 0, 0, 0, 0, 0]",4
"['Yeltsin', ""'s"", 'spokesman', 'said', 'he', 'might', 'meet', 'officials', 'during', 'his', 'break', ',', 'but', 'indicated', 'Lebed', 'was', 'low', 'on', 'the', 'list', 'by', 'saying', 'Yeltsin', 'would', 'need', 'time', 'to', 'study', 'the', 'proposals', 'before', 'talking', 'to', 'him', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"['WorldCom', ',', 'which', 'said', 'it', 'will', 'buy', 'MFS', ',', 'shed', '1-3/4', 'to', 'close', 'at', '21', 'while', 'MFS', 'lost', '3-8/16', 'to', 'close', 'at', '41-5/16', '.']","[3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]",2
"['Helibor', 'market', 'interest', 'rates']","[7, 0, 0, 0]",2
"['LOS', 'ANGELES', '8', 'Philadelphia', '5']","[3, 4, 0, 3, 0]",1
"['Result', 'of', 'the', 'Nunthorpe', 'Stakes', ',', 'a', 'group', 'one', 'race', 'for', 'two-year-olds', 'and', 'upwards', ',', 'run', 'over', 'five', 'furlongs', '(', '1', 'km', ')', 'on', 'Thursday', ':']","[0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"['Peace', 'talks', 'between', 'the', 'two', 'sides', 'were', 'last', 'held', 'in', 'February', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"['10', 'Year', 'A-rated', ""Gen'l"", 'Obligation', '4.90', '%', '4.90', '%', '-----']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
"['8.', 'Olivier', 'Panis', '(', 'France', ')', '13']","[0, 1, 2, 0, 5, 0, 0]",1
"['--', 'Sydney', 'Newsroom', '61-2', '9373-1800']","[0, 3, 4, 0, 0]",4
"['Women', ""'s"", 'singles']","[0, 0, 0]",1
"['Turkish', 'shares', 'shed', 'gains', 'in', 'profit-taking', '.']","[7, 0, 0, 0, 0, 0, 0]",2
"['Hereford', '0', 'Hull', '1']","[3, 0, 3, 0]",1
